man,manLabel
http://www.wikidata.org/entity/Q94883787,Q94883787
http://www.wikidata.org/entity/Q94884186,Q94884186
http://www.wikidata.org/entity/Q94884721,Q94884721
http://www.wikidata.org/entity/Q94885832,Q94885832
http://www.wikidata.org/entity/Q94885842,Q94885842
http://www.wikidata.org/entity/Q94886280,Karl Schirek
http://www.wikidata.org/entity/Q94886499,Q94886499
http://www.wikidata.org/entity/Q94886700,Q94886700
http://www.wikidata.org/entity/Q94888426,Q94888426
http://www.wikidata.org/entity/Q94888553,Q94888553
http://www.wikidata.org/entity/Q94888599,Q94888599
http://www.wikidata.org/entity/Q94890511,Q94890511
http://www.wikidata.org/entity/Q94890540,Q94890540
http://www.wikidata.org/entity/Q94890876,Q94890876
http://www.wikidata.org/entity/Q94891086,Q94891086
http://www.wikidata.org/entity/Q94891592,Q94891592
http://www.wikidata.org/entity/Q94891606,Q94891606
http://www.wikidata.org/entity/Q94892661,Q94892661
http://www.wikidata.org/entity/Q94892734,Q94892734
http://www.wikidata.org/entity/Q94893066,Q94893066
http://www.wikidata.org/entity/Q94893091,Q94893091
http://www.wikidata.org/entity/Q94893105,Q94893105
http://www.wikidata.org/entity/Q94893117,Q94893117
http://www.wikidata.org/entity/Q94893545,Q94893545
http://www.wikidata.org/entity/Q94895122,Q94895122
http://www.wikidata.org/entity/Q94895338,Q94895338
http://www.wikidata.org/entity/Q94896298,Q94896298
http://www.wikidata.org/entity/Q94896772,Q94896772
http://www.wikidata.org/entity/Q94896954,Q94896954
http://www.wikidata.org/entity/Q94897358,Q94897358
http://www.wikidata.org/entity/Q94897399,Q94897399
http://www.wikidata.org/entity/Q94898941,Q94898941
http://www.wikidata.org/entity/Q94899302,Q94899302
http://www.wikidata.org/entity/Q94899328,Q94899328
http://www.wikidata.org/entity/Q94899333,Q94899333
http://www.wikidata.org/entity/Q94899702,Q94899702
http://www.wikidata.org/entity/Q94899904,Q94899904
http://www.wikidata.org/entity/Q94901076,Ernst Pfeifer
http://www.wikidata.org/entity/Q94901451,Paul Henry Boerlin
http://www.wikidata.org/entity/Q94901564,Q94901564
http://www.wikidata.org/entity/Q94901890,Q94901890
http://www.wikidata.org/entity/Q94901901,Q94901901
http://www.wikidata.org/entity/Q94903553,Fritz Schillmann
http://www.wikidata.org/entity/Q94903893,Q94903893
http://www.wikidata.org/entity/Q94904398,Q94904398
http://www.wikidata.org/entity/Q94904524,Q94904524
http://www.wikidata.org/entity/Q94905752,Q94905752
http://www.wikidata.org/entity/Q94906868,Q94906868
http://www.wikidata.org/entity/Q94906875,Q94906875
http://www.wikidata.org/entity/Q94907023,Q94907023
http://www.wikidata.org/entity/Q94907445,Q94907445
http://www.wikidata.org/entity/Q94907466,Eduard Firmenich-Richartz
http://www.wikidata.org/entity/Q94907535,Q94907535
http://www.wikidata.org/entity/Q94907631,Q94907631
http://www.wikidata.org/entity/Q94907735,Q94907735
http://www.wikidata.org/entity/Q94907928,Q94907928
http://www.wikidata.org/entity/Q94908260,Q94908260
http://www.wikidata.org/entity/Q94908763,Q94908763
http://www.wikidata.org/entity/Q94908924,Ferdinand Pochobradský
http://www.wikidata.org/entity/Q94908955,Hanns-Conon von der Gabelentz
http://www.wikidata.org/entity/Q94908956,Q94908956
http://www.wikidata.org/entity/Q94909517,Q94909517
http://www.wikidata.org/entity/Q94909907,Q94909907
http://www.wikidata.org/entity/Q94910240,Q94910240
http://www.wikidata.org/entity/Q94910503,Q94910503
http://www.wikidata.org/entity/Q94911208,Q94911208
http://www.wikidata.org/entity/Q94911291,Q94911291
http://www.wikidata.org/entity/Q94911629,Q94911629
http://www.wikidata.org/entity/Q94912115,Q94912115
http://www.wikidata.org/entity/Q94912122,Q94912122
http://www.wikidata.org/entity/Q94912134,Sergio Samek Ludovici
http://www.wikidata.org/entity/Q95229260,Q95229260
http://www.wikidata.org/entity/Q95229433,Q95229433
http://www.wikidata.org/entity/Q95229475,Q95229475
http://www.wikidata.org/entity/Q95230441,Q95230441
http://www.wikidata.org/entity/Q95231202,Q95231202
http://www.wikidata.org/entity/Q95231876,Q95231876
http://www.wikidata.org/entity/Q95232184,Q95232184
http://www.wikidata.org/entity/Q95232264,Q95232264
http://www.wikidata.org/entity/Q95232324,Q95232324
http://www.wikidata.org/entity/Q95233002,Q95233002
http://www.wikidata.org/entity/Q95233215,Q95233215
http://www.wikidata.org/entity/Q95233424,Q95233424
http://www.wikidata.org/entity/Q95233506,Q95233506
http://www.wikidata.org/entity/Q95233959,Q95233959
http://www.wikidata.org/entity/Q95233988,Q95233988
http://www.wikidata.org/entity/Q95234006,Q95234006
http://www.wikidata.org/entity/Q95234054,Q95234054
http://www.wikidata.org/entity/Q95234542,Q95234542
http://www.wikidata.org/entity/Q95234577,Q95234577
http://www.wikidata.org/entity/Q95234916,Q95234916
http://www.wikidata.org/entity/Q95235953,Q95235953
http://www.wikidata.org/entity/Q95236150,Q95236150
http://www.wikidata.org/entity/Q95236810,Q95236810
http://www.wikidata.org/entity/Q95237759,Q95237759
http://www.wikidata.org/entity/Q95238111,Q95238111
http://www.wikidata.org/entity/Q95238404,Jürgen Zimmer
http://www.wikidata.org/entity/Q95238423,Q95238423
http://www.wikidata.org/entity/Q95238670,Q95238670
http://www.wikidata.org/entity/Q95239830,Q95239830
http://www.wikidata.org/entity/Q95240130,Q95240130
http://www.wikidata.org/entity/Q95240200,Q95240200
http://www.wikidata.org/entity/Q95240447,Q95240447
http://www.wikidata.org/entity/Q95240605,Q95240605
http://www.wikidata.org/entity/Q95240774,Q95240774
http://www.wikidata.org/entity/Q95241033,Q95241033
http://www.wikidata.org/entity/Q95241211,Q95241211
http://www.wikidata.org/entity/Q95241643,Stefan Scholz
http://www.wikidata.org/entity/Q95241994,Q95241994
http://www.wikidata.org/entity/Q95242449,Q95242449
http://www.wikidata.org/entity/Q95242605,Q95242605
http://www.wikidata.org/entity/Q95242728,Q95242728
http://www.wikidata.org/entity/Q95242759,Q95242759
http://www.wikidata.org/entity/Q95242837,Q95242837
http://www.wikidata.org/entity/Q95242838,Q95242838
http://www.wikidata.org/entity/Q95242839,Q95242839
http://www.wikidata.org/entity/Q95244157,Q95244157
http://www.wikidata.org/entity/Q95244892,Q95244892
http://www.wikidata.org/entity/Q95245089,Q95245089
http://www.wikidata.org/entity/Q95245115,Q95245115
http://www.wikidata.org/entity/Q95245350,Q95245350
http://www.wikidata.org/entity/Q95245387,Q95245387
http://www.wikidata.org/entity/Q95245495,Q95245495
http://www.wikidata.org/entity/Q95245697,Q95245697
http://www.wikidata.org/entity/Q95245744,Q95245744
http://www.wikidata.org/entity/Q95245810,Q95245810
http://www.wikidata.org/entity/Q95246021,Q95246021
http://www.wikidata.org/entity/Q95246049,Q95246049
http://www.wikidata.org/entity/Q95246253,Q95246253
http://www.wikidata.org/entity/Q95246287,Q95246287
http://www.wikidata.org/entity/Q95246687,Kai Kappel
http://www.wikidata.org/entity/Q95246791,Q95246791
http://www.wikidata.org/entity/Q95247361,Q95247361
http://www.wikidata.org/entity/Q95247938,Q95247938
http://www.wikidata.org/entity/Q95247939,Q95247939
http://www.wikidata.org/entity/Q95248153,Q95248153
http://www.wikidata.org/entity/Q95248265,Roman Lavička
http://www.wikidata.org/entity/Q95248395,Q95248395
http://www.wikidata.org/entity/Q95248538,Q95248538
http://www.wikidata.org/entity/Q95248594,Q95248594
http://www.wikidata.org/entity/Q95248625,Q95248625
http://www.wikidata.org/entity/Q95248747,Q95248747
http://www.wikidata.org/entity/Q95249314,Q95249314
http://www.wikidata.org/entity/Q95249357,Q95249357
http://www.wikidata.org/entity/Q95249517,Q95249517
http://www.wikidata.org/entity/Q95249750,Q95249750
http://www.wikidata.org/entity/Q95250133,Q95250133
http://www.wikidata.org/entity/Q95250264,Q95250264
http://www.wikidata.org/entity/Q95250551,Q95250551
http://www.wikidata.org/entity/Q95250569,Q95250569
http://www.wikidata.org/entity/Q95250794,Q95250794
http://www.wikidata.org/entity/Q95253212,Q95253212
http://www.wikidata.org/entity/Q95253347,Q95253347
http://www.wikidata.org/entity/Q95253359,Q95253359
http://www.wikidata.org/entity/Q95253407,Q95253407
http://www.wikidata.org/entity/Q95253599,Q95253599
http://www.wikidata.org/entity/Q95253776,Q95253776
http://www.wikidata.org/entity/Q95253971,Q95253971
http://www.wikidata.org/entity/Q95254133,Q95254133
http://www.wikidata.org/entity/Q95254181,Q95254181
http://www.wikidata.org/entity/Q95254935,Q95254935
http://www.wikidata.org/entity/Q95254957,Q95254957
http://www.wikidata.org/entity/Q95255163,Q95255163
http://www.wikidata.org/entity/Q95256394,Q95256394
http://www.wikidata.org/entity/Q95256564,Q95256564
http://www.wikidata.org/entity/Q95257621,Q95257621
http://www.wikidata.org/entity/Q95258162,Q95258162
http://www.wikidata.org/entity/Q95258560,Q95258560
http://www.wikidata.org/entity/Q95258955,Q95258955
http://www.wikidata.org/entity/Q95259158,Q95259158
http://www.wikidata.org/entity/Q95259394,Q95259394
http://www.wikidata.org/entity/Q94912607,Q94912607
http://www.wikidata.org/entity/Q94913044,Q94913044
http://www.wikidata.org/entity/Q94913059,Q94913059
http://www.wikidata.org/entity/Q94913074,Q94913074
http://www.wikidata.org/entity/Q94913286,Q94913286
http://www.wikidata.org/entity/Q94914059,Q94914059
http://www.wikidata.org/entity/Q94914070,Q94914070
http://www.wikidata.org/entity/Q94914084,Q94914084
http://www.wikidata.org/entity/Q94914097,Q94914097
http://www.wikidata.org/entity/Q94914282,Q94914282
http://www.wikidata.org/entity/Q94914661,Q94914661
http://www.wikidata.org/entity/Q94915599,Q94915599
http://www.wikidata.org/entity/Q94916329,Q94916329
http://www.wikidata.org/entity/Q94917435,Q94917435
http://www.wikidata.org/entity/Q94918007,Q94918007
http://www.wikidata.org/entity/Q94918662,Q94918662
http://www.wikidata.org/entity/Q94918762,Q94918762
http://www.wikidata.org/entity/Q94919592,Q94919592
http://www.wikidata.org/entity/Q94919828,Q94919828
http://www.wikidata.org/entity/Q94920482,Q94920482
http://www.wikidata.org/entity/Q94920818,Q94920818
http://www.wikidata.org/entity/Q94921097,Vojtěch Tilkovský
http://www.wikidata.org/entity/Q94922100,Pierre-Louis Moreau
http://www.wikidata.org/entity/Q94922953,Q94922953
http://www.wikidata.org/entity/Q94924201,Q94924201
http://www.wikidata.org/entity/Q94924237,Q94924237
http://www.wikidata.org/entity/Q94924354,Q94924354
http://www.wikidata.org/entity/Q94925195,Q94925195
http://www.wikidata.org/entity/Q94925695,Q94925695
http://www.wikidata.org/entity/Q94925848,Q94925848
http://www.wikidata.org/entity/Q94925887,Q94925887
http://www.wikidata.org/entity/Q94926052,Q94926052
http://www.wikidata.org/entity/Q94926078,Q94926078
http://www.wikidata.org/entity/Q94926268,Q94926268
http://www.wikidata.org/entity/Q94927478,Hermann Leicht
http://www.wikidata.org/entity/Q94928942,Q94928942
http://www.wikidata.org/entity/Q94929184,Q94929184
http://www.wikidata.org/entity/Q94929291,Q94929291
http://www.wikidata.org/entity/Q94929351,Q94929351
http://www.wikidata.org/entity/Q94929394,Q94929394
http://www.wikidata.org/entity/Q94929437,Q94929437
http://www.wikidata.org/entity/Q94930555,Q94930555
http://www.wikidata.org/entity/Q94930614,Q94930614
http://www.wikidata.org/entity/Q94931236,Q94931236
http://www.wikidata.org/entity/Q94931434,Q94931434
http://www.wikidata.org/entity/Q94931453,Q94931453
http://www.wikidata.org/entity/Q94931626,Q94931626
http://www.wikidata.org/entity/Q94931921,Q94931921
http://www.wikidata.org/entity/Q94932070,Q94932070
http://www.wikidata.org/entity/Q94932099,Q94932099
http://www.wikidata.org/entity/Q94932253,Q94932253
http://www.wikidata.org/entity/Q94932274,Walther Bernt
http://www.wikidata.org/entity/Q94933145,Q94933145
http://www.wikidata.org/entity/Q94933213,Q94933213
http://www.wikidata.org/entity/Q94933744,Q94933744
http://www.wikidata.org/entity/Q94934336,Q94934336
http://www.wikidata.org/entity/Q94934654,Q94934654
http://www.wikidata.org/entity/Q94938178,Q94938178
http://www.wikidata.org/entity/Q94938497,Q94938497
http://www.wikidata.org/entity/Q94938558,Q94938558
http://www.wikidata.org/entity/Q94938890,Q94938890
http://www.wikidata.org/entity/Q94939017,Q94939017
http://www.wikidata.org/entity/Q94940117,Q94940117
http://www.wikidata.org/entity/Q94941070,Q94941070
http://www.wikidata.org/entity/Q94941392,Q94941392
http://www.wikidata.org/entity/Q94941831,Q94941831
http://www.wikidata.org/entity/Q94942036,Q94942036
http://www.wikidata.org/entity/Q94942625,Q94942625
http://www.wikidata.org/entity/Q94942839,Q94942839
http://www.wikidata.org/entity/Q94942978,Q94942978
http://www.wikidata.org/entity/Q94943072,Q94943072
http://www.wikidata.org/entity/Q94943648,Q94943648
http://www.wikidata.org/entity/Q94943734,Q94943734
http://www.wikidata.org/entity/Q94943811,Q94943811
http://www.wikidata.org/entity/Q94944020,Q94944020
http://www.wikidata.org/entity/Q94944358,Q94944358
http://www.wikidata.org/entity/Q94944797,Q94944797
http://www.wikidata.org/entity/Q94944853,Q94944853
http://www.wikidata.org/entity/Q94944881,Q94944881
http://www.wikidata.org/entity/Q94945512,Q94945512
http://www.wikidata.org/entity/Q94971626,Roland Wäspe
http://www.wikidata.org/entity/Q94999383,James G. Harper
http://www.wikidata.org/entity/Q95004487,Q95004487
http://www.wikidata.org/entity/Q95004511,Q95004511
http://www.wikidata.org/entity/Q95004736,Q95004736
http://www.wikidata.org/entity/Q95005329,Erich V. Strohmer
http://www.wikidata.org/entity/Q95006486,Q95006486
http://www.wikidata.org/entity/Q95006736,Q95006736
http://www.wikidata.org/entity/Q95006797,Karla Eckert
http://www.wikidata.org/entity/Q95007456,Q95007456
http://www.wikidata.org/entity/Q95007585,Q95007585
http://www.wikidata.org/entity/Q95008170,Q95008170
http://www.wikidata.org/entity/Q95008967,Q95008967
http://www.wikidata.org/entity/Q95008992,Q95008992
http://www.wikidata.org/entity/Q95069169,Q95069169
http://www.wikidata.org/entity/Q95069833,Q95069833
http://www.wikidata.org/entity/Q95070668,Q95070668
http://www.wikidata.org/entity/Q95070707,Q95070707
http://www.wikidata.org/entity/Q95071703,Q95071703
http://www.wikidata.org/entity/Q95071833,Q95071833
http://www.wikidata.org/entity/Q95343839,Q95343839
http://www.wikidata.org/entity/Q95345069,Q95345069
http://www.wikidata.org/entity/Q95345448,Q95345448
http://www.wikidata.org/entity/Q95345466,Q95345466
http://www.wikidata.org/entity/Q95345471,Q95345471
http://www.wikidata.org/entity/Q95346013,Q95346013
http://www.wikidata.org/entity/Q95346204,Q95346204
http://www.wikidata.org/entity/Q95346248,Q95346248
http://www.wikidata.org/entity/Q95346455,Q95346455
http://www.wikidata.org/entity/Q95346641,Q95346641
http://www.wikidata.org/entity/Q95346694,Q95346694
http://www.wikidata.org/entity/Q95347148,Q95347148
http://www.wikidata.org/entity/Q95347283,Q95347283
http://www.wikidata.org/entity/Q95347362,Q95347362
http://www.wikidata.org/entity/Q95347555,Q95347555
http://www.wikidata.org/entity/Q95347722,Q95347722
http://www.wikidata.org/entity/Q95347730,Q95347730
http://www.wikidata.org/entity/Q95347949,Q95347949
http://www.wikidata.org/entity/Q95348100,Q95348100
http://www.wikidata.org/entity/Q95348131,Q95348131
http://www.wikidata.org/entity/Q95348172,Q95348172
http://www.wikidata.org/entity/Q95348192,Q95348192
http://www.wikidata.org/entity/Q95348390,Q95348390
http://www.wikidata.org/entity/Q95348496,Albert Dietl
http://www.wikidata.org/entity/Q95348534,Q95348534
http://www.wikidata.org/entity/Q95348669,Q95348669
http://www.wikidata.org/entity/Q95348705,Q95348705
http://www.wikidata.org/entity/Q95348869,Q95348869
http://www.wikidata.org/entity/Q95349122,Q95349122
http://www.wikidata.org/entity/Q95349225,Q95349225
http://www.wikidata.org/entity/Q95349350,Q95349350
http://www.wikidata.org/entity/Q95349485,Q95349485
http://www.wikidata.org/entity/Q95349567,Q95349567
http://www.wikidata.org/entity/Q95349570,Q95349570
http://www.wikidata.org/entity/Q95349580,Q95349580
http://www.wikidata.org/entity/Q95349843,Q95349843
http://www.wikidata.org/entity/Q95349848,Q95349848
http://www.wikidata.org/entity/Q95349861,Q95349861
http://www.wikidata.org/entity/Q95349979,Q95349979
http://www.wikidata.org/entity/Q95350096,Q95350096
http://www.wikidata.org/entity/Q95350280,Q95350280
http://www.wikidata.org/entity/Q95350295,Q95350295
http://www.wikidata.org/entity/Q95350342,Q95350342
http://www.wikidata.org/entity/Q95350437,Q95350437
http://www.wikidata.org/entity/Q95361813,Q95361813
http://www.wikidata.org/entity/Q95362462,Q95362462
http://www.wikidata.org/entity/Q95363488,Q95363488
http://www.wikidata.org/entity/Q95364393,Q95364393
http://www.wikidata.org/entity/Q95364553,Q95364553
http://www.wikidata.org/entity/Q95365435,Q95365435
http://www.wikidata.org/entity/Q95365451,Q95365451
http://www.wikidata.org/entity/Q95365554,Q95365554
http://www.wikidata.org/entity/Q95365669,Q95365669
http://www.wikidata.org/entity/Q95366405,Q95366405
http://www.wikidata.org/entity/Q95366609,Q95366609
http://www.wikidata.org/entity/Q95366742,Q95366742
http://www.wikidata.org/entity/Q95367322,Q95367322
http://www.wikidata.org/entity/Q95367747,Vladimir Spacek
http://www.wikidata.org/entity/Q95367763,Q95367763
http://www.wikidata.org/entity/Q95367770,Q95367770
http://www.wikidata.org/entity/Q95368045,Q95368045
http://www.wikidata.org/entity/Q95368165,Q95368165
http://www.wikidata.org/entity/Q95368333,Q95368333
http://www.wikidata.org/entity/Q95368354,Q95368354
http://www.wikidata.org/entity/Q95369726,Q95369726
http://www.wikidata.org/entity/Q95371438,Q95371438
http://www.wikidata.org/entity/Q95372742,Q95372742
http://www.wikidata.org/entity/Q95374784,Q95374784
http://www.wikidata.org/entity/Q95376325,Q95376325
http://www.wikidata.org/entity/Q95378767,Q95378767
http://www.wikidata.org/entity/Q95378883,Q95378883
http://www.wikidata.org/entity/Q95379169,Q95379169
http://www.wikidata.org/entity/Q95379394,Q95379394
http://www.wikidata.org/entity/Q95379573,Q95379573
